,Muesli 3-4 tbsp,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bran 1 tbsp,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Karelian pasty 1 pc,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Savoury pie or pasty 1 portion,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bun or sweet cracker 1 pc,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Danish pastry or doughnut 1 pc,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sweet pie 1 portion,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Cake, muffin, swiss roll or pastry 1 portion",1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Biscuits 2 pcs,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Other grain product ,text; 0 = did not reply to this question,,Open question,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Portion size of other grain product,text; 0 = did not reply to this question,,Pop up question (open question) for those who answer the previous question,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Consumption frequency of other grain product,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day; 0 = did not reply to this question,,Pop up question for those who answer the question before previous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Butter or Oivariini [butter+margarine mixture] 1-2 tsp,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Margarine (e.g. Keiju 70, Flora Kulta, Becel 60) 1-2 tsp",1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Low fat spread (e.g. Kevyt Levi 40, Kevyt Becel 38, Keiju Kevyt 30) 1-2 tsp",1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Benecol, Becel ProActiv or Keiju Alentaja fat spread 1-2 tsp",1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Other fat spread,text; 0 = did not reply to this question,,Open question,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Portion size of other fat spread,text; 0 = did not reply to this question,,Pop up question (open question) for those who answer the previous question,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Consumption frequency of other fat spread,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day; 0 = did not reply to this question,,Pop up question for those who answer the question before previous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tomato 1 pc,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cucumber 3 cm chunk,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sweet pepper 2 rings,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Green salad from planter salad or lettuce 1 portion,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Salad from Chinese cabbage, white cabbage or red cabbage 1 portion",1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Salad dressing (oil, oil based or mayonnaise based) 1-2 tbsp",1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sour cream based salad dressing 1 portion,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Light salad dressing 1 portion,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Mayonnaise based salad (e.g. potato salad, red beet salad or italian salad) 1 portion",1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Carrot or rutabaga (raw or cooked) 1 pc/1 portion,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Zucchini 1 portion,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cauliflower or broccoli 1 portion,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mixed vegetables 1 portion,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Peas or beans 1 portion,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Soy bean or tofu product 1 portion,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pickled vegetables 1 portion,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cabbage dishes 1 portion,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Vegetable soups plateful,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Vegetable patties, casseroles or vegetable pancakes 1 portion",1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mushrooms or mushroom dishes 1 portion,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Other vegetable,text; 0 = did not reply to this question,,Open question,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Portion size of other vegetable,text; 0 = did not reply to this question,,Pop up question (open question) for those who answer the previous question,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Consumption frequency of other vegetable,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day; 0 = did not reply to this question,,Pop up question for those who answer the question before previous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Boiled or jacket potato 2 pcs,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mashed potatoes or mashed potato casserole 1 portion,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fried potatoes or French fries 1 portion,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Creamy potato casseroles 1 portion,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Boiled rice or risotto 1 portion,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Pasta, macaroni casserole or lasagne 1 portion",1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Minced meat dishes 1 portion,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Meat chunks/strips in sauce 1 portion,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Beef steak or roast 1 portion,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pork chop or cutlet 1 pc,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bacon or pork ribs 2 slices,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liver or blood based dishes 1 portion,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lamb 1 portion,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Reindeer or game 1 portion,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sausage dishes 1 portion,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pea soup plateful,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Meat and sausage soup plateful,1 = none ;  2 = <1 times a month ; 3 = 1-3 times a month ; 4 = once a week ; 5 = 2-4 times a week ; 6 = 5-6 times a week ; 7 = once a day ; 8 = 2-3 times a day ; 9 =  4-5 times a day ; 10 =  6+ times a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
